amr_id,task_count,task_sequence,missing_transition_count,missing_loaded_path_count,estimated_finish_time,estimated_total_delay,total_energy_used,battery_end,energy_violation_count,assignment_method
AMR1,7,T06->T07->T12->T24->T27->T17->T26,0,0,103.947556,65.667,94.7454,-4.7454,1,m3_regret_insertion_ls+mixed
AMR2,7,T02->T10->T08->T16->T14->T20->T23,0,0,97.649778,77.555333,89.352,-4.352,1,m3_regret_insertion_ls+mixed
AMR3,7,T01->T05->T13->T19->T22->T03->T09,0,0,100.043704,102.695062,83.0076,16.9924,0,m3_regret_insertion_ls+mixed
AMR4,7,T04->T11->T18->T21->T25->T15->T28,0,0,100.649495,57.06,98.4622,-18.4622,2,m3_regret_insertion_ls+mixed
