amr_id,task_id,sequence_order,segment_type,path_uid,sample_index,absolute_time,offset_time,x,y,theta,speed,footprint_radius
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,69,11.34,6.9,8.030821857396813,0.4935859894262165,0.073041,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,34,11.4,3.4,7.341920050810282,3.1692000036219143,0.4284710696141033,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,59,11.403,5.814,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,31,11.417,3.1,6.951000066679701,4.130839998399687,3.117844,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,70,11.44,7.0,8.1116598553301,0.4995799892729733,0.073041,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,35,11.5,3.5,7.430300052304702,3.175500003728441,0.3408292481321655,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,60,11.503,5.914,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,32,11.517,3.2,6.84100006883066,4.133479998348064,3.117844,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,71,11.54,7.1,8.192497853263387,0.5055739891197301,0.073041,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,36,11.6,3.6,7.518680053799121,3.181800003834968,0.2531874266502273,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,61,11.603,6.014,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,33,11.617,3.3,6.731000070981618,4.136119998296441,3.117844,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,72,11.64,7.2,8.273335851196673,0.5115679889664868,0.073041,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,37,11.7,3.7,7.607060055293542,3.188100003941495,0.1655456051682891,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,62,11.703,6.114,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,34,11.717,3.4,6.621000073132576,4.138759998244818,3.117844,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,73,11.74,7.3,8.354173849129962,0.5175619888132437,0.073041,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,38,11.8,3.8,7.6954400567879615,3.194400004048022,0.0779037836863509,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,63,11.803,6.214,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,35,11.817,3.5,6.511000075283534,4.141399998193195,3.117844,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,74,11.84,7.4,8.43501184706325,0.5235559886600004,0.073041,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,39,11.9,3.9,7.784000059350694,3.2,0.0,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,64,11.903,6.314,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,36,11.917,3.6,6.401000077434492,4.144039998141571,3.117844,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,75,11.94,7.5,8.505199867051136,0.5460499543376566,0.2198320460164607,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,40,12.0,4.0,7.874000060872507,3.2,0.0,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,65,12.003,6.414,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,37,12.017,3.7,6.32838003708682,4.186019953362925,2.9121245938898603,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,76,12.04,7.6,8.574535865278484,0.5698639537288255,0.3783666999633476,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,41,12.1,4.1,7.964000062394319,3.2,0.0,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,66,12.103,6.514,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,38,12.117,3.8,6.277120038089167,4.250479952102464,2.588850880211208,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,77,12.14,7.7,8.643871863505833,0.593677953119994,0.536901353910233,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,42,12.2,4.2,8.054000063916131,3.2,0.0,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,67,12.203,6.614,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,39,12.217,3.9,6.225860039091513,4.314939950842002,2.265577166532556,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,78,12.24,7.8,8.713207861733181,0.617491952511163,0.6954360078571199,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,43,12.3,4.3,8.144000065437943,3.2,0.0,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,68,12.303,6.714,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,40,12.317,4.0,6.17460004009386,4.379399949581541,1.9423034528539047,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,79,12.34,7.9,8.78254385996053,0.6413059519023316,0.8539706618040054,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,44,12.4,4.4,8.234000066959757,3.2,0.0,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,69,12.403,6.814,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,41,12.417,4.1,6.127220006878765,4.447959912163474,1.648418,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,80,12.44,8.0,8.851879858187878,0.6651199512935002,1.0125053157508908,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,45,12.5,4.5,8.324000068481569,3.2,0.0,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,70,12.503,6.914,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,42,12.517,4.2,6.118640007046539,4.557519910021119,1.648418,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,81,12.54,8.1,8.899255916801346,0.7240698540668775,1.05165,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,46,12.6,4.6,8.414000070003382,3.2,0.0,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,71,12.603,7.014,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,43,12.617,4.3,6.110060007214313,4.667079907878764,1.648418,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,82,12.64,8.2,8.939431915774204,0.7945398522652352,1.05165,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,47,12.7,4.7,8.504000071525194,3.2,0.0,0.9000000152181267,0.25
AMR2,T02,1,mid_path_wait_loaded,midwait::vg::P3__SORT2__path_1,72,12.703,7.114,5.448600108965788,4.177895995641369,-0.039979,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,44,12.717,4.4,6.101480007382088,4.776639905736411,1.648418,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,83,12.74,8.3,8.97960791474706,0.8650098504635916,1.05165,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,48,12.8,4.8,8.594000073047008,3.2,0.0,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,73,12.803,7.214,5.538600112465011,4.174295995501399,-0.039979,0.9000000349922253,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,45,12.817,4.5,6.092900007549863,4.886199903594056,1.648418,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,84,12.84,8.4,9.019783913719916,0.935479848661948,1.05165,0.8099999792914542,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,49,12.9,4.9,8.68400007456882,3.2,0.0,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,74,12.903,7.314,5.628600115964233,4.170695995361431,-0.039979,0.9000000349922253,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,46,12.917,4.6,6.084263165706111,4.995999901055927,1.648418,1.0999999784904186,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,85,12.94,8.5,9.059959912692772,1.0059498468603043,1.05165,0.8099999792914542,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,0,12.966,0.0,6.05,5.05,-1.570796,0.0,0.25
AMR4,T08,2,transition,vg::SORT2__P9__path_1,47,12.966,4.649,6.08,5.05,1.648418,1.0999999784904186,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,50,13.0,5.0,8.77400005174163,3.1999999459756503,-1.2882844282274082e-07,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,75,13.003,7.414,5.718600119463456,4.1670959952214615,-0.039979,0.9000000349922253,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,86,13.04,8.6,9.100135911665628,1.0764198450586608,1.05165,0.8099999792914542,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,1,13.066,0.1,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,51,13.1,5.1,8.835200052776463,3.136099944895163,-0.1523784114050125,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,76,13.103,7.514,5.808600122962679,4.163495995081493,-0.039979,0.9000000349922253,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,87,13.14,8.7,9.140405910278156,1.146795843617347,1.05165,0.8099999792914542,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,2,13.166,0.2,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,52,13.2,5.2,8.896400053811297,3.072199943814676,-0.3047566939815809,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,77,13.203,7.614,5.8986001264619015,4.159895994941524,-0.039979,0.9000000349922253,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,88,13.24,8.8,9.18074390924687,1.217103841819845,1.05165,0.8099999792914542,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,3,13.266,0.3,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,53,13.3,5.3,8.957600054846129,3.008299942734189,-0.4571349765581506,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,78,13.303,7.714,5.988600129961124,4.156295994801555,-0.039979,0.9000000349922253,0.25
AMR3,T01,1,loaded,vg::P1__SORT1__path_1,89,13.34,8.9,9.221081908215584,1.2874118400223429,1.05165,0.8099999792914542,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,4,13.366,0.4,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,54,13.4,5.4,9.018800055880964,2.9443999416537023,-0.609513259134719,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,79,13.403,7.814,6.0786001334603466,4.1526959946615865,-0.039979,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,90,13.42,8.98,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,5,13.466,0.5,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,55,13.5,5.5,9.080000056915797,2.8804999405732152,-0.7618915417112874,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,80,13.503,7.914,6.16855493668565,4.1494575967129705,-0.0392453995542923,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,91,13.52,9.08,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,6,13.566,0.6,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,56,13.6,5.6,9.14048005641664,2.814999936083868,-0.846546,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,81,13.603,8.014,6.258374940177874,4.147297596628989,-0.0363239994407076,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,92,13.62,9.18,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,7,13.666,0.7,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,57,13.7,5.7,9.20006005742408,2.7474999349425087,-0.846546,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,82,13.703,8.114,6.348194943670098,4.145137596545008,-0.0334025993271228,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,93,13.72,9.28,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,8,13.766,0.8,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,58,13.8,5.8,9.25964005843152,2.679999933801149,-0.846546,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,83,13.803,8.214,6.438014947162323,4.1429775964610265,-0.030481199213538,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,94,13.82,9.38,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,9,13.866,0.9,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,59,13.9,5.9,9.31922005943896,2.612499932659789,-0.846546,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,84,13.903,8.314,6.5278349506545466,4.140817596377045,-0.0275597990999533,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,95,13.92,9.48,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,10,13.966,1.0,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,60,14.0,6.0,9.3788000604464,2.54499993151843,-0.846546,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,85,14.003,8.414,6.61765495414677,4.138657596293063,-0.0246383989863685,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,96,14.02,9.58,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,11,14.066,1.1,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,61,14.1,6.1,9.43838006145384,2.4774999303770704,-0.846546,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,86,14.103,8.514,6.7076001579549045,4.136497596209082,-0.023749,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,97,14.12,9.68,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,12,14.166,1.2,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,62,14.2,6.2,9.498140159292044,2.4100965477071514,-0.846546,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,87,14.203,8.614,6.797600161454128,4.134337596125101,-0.023749,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,98,14.22,9.78,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,13,14.266,1.3,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,63,14.3,6.3,9.557922768998562,2.342705242219803,-0.846546,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,88,14.303,8.714,6.88760016495335,4.13217759604112,-0.023749,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,99,14.32,9.88,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,14,14.366,1.4,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,64,14.4,6.4,9.61770537870508,2.275313936732456,-0.846546,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,89,14.403,8.814,6.977600168452572,4.130017595957138,-0.023749,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,100,14.42,9.98,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,15,14.466,1.5,6.05,5.05,-1.570796,0.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,65,14.5,6.5,9.6774879884116,2.207922631245108,-0.846546,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,90,14.503,8.914,7.067600171951795,4.127857595873158,-0.023749,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,101,14.52,10.08,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,16,14.566,1.6,6.05,5.05,-1.570796,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,0,14.571,0.0,9.72,2.16,2.295046,1.0,0.25
AMR1,T06,1,loaded,vg::P2__SORT1__path_1,66,14.571,6.571,9.72,2.16,-0.846546,0.9000000152181267,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,91,14.603,9.014,7.157600175451018,4.125697595789176,-0.023749,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,102,14.62,10.18,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,17,14.666,1.7,6.05,5.05,-1.570796,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,1,14.671,0.1,9.6538,2.2348,2.295046,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,92,14.703,9.114,7.24760017895024,4.123537595705194,-0.023749,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,103,14.72,10.28,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,18,14.766,1.8,6.05,5.05,-1.570796,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,2,14.771,0.2,9.5876,2.3096,2.295046,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,93,14.803,9.214,7.337600182449462,4.121377595621213,-0.023749,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,104,14.82,10.38,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,19,14.866,1.9,6.05,5.05,-1.570796,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,3,14.871,0.3,9.5214,2.3844,2.295046,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,94,14.903,9.314,7.427600185948686,4.119217595537232,-0.023749,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,105,14.92,10.48,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,0,14.966,0.0,6.08,5.05,-1.493175,0.9899999167579264,0.25
AMR4,T08,2,service_at_pickup,stationary::P9,20,14.966,2.0,6.05,5.05,-1.570796,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,4,14.971,0.4,9.4552,2.4592,2.295046,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,95,15.003,9.414,7.517600189447909,4.11705759545325,-0.023749,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,106,15.02,10.58,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,1,15.066,0.1,6.087721999350712,4.95139600829091,-1.493175,0.9899999167579264,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,5,15.071,0.5,9.389,2.534,2.295046,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,96,15.103,9.514,7.607600192947131,4.114897595369269,-0.023749,0.9000000349922253,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,107,15.12,10.68,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR4,T08,2,loaded,vg::P9__SORT2__path_1,2,15.166,0.2,6.095443998701423,4.852792016581821,-1.493175,0.9899999167579264,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,6,15.171,0.6,9.3226,2.609,2.295046,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,97,15.203,9.614,7.697600196446353,4.11284279567818,-0.023749,0.9000000349922253,0.25
AMR4,T08,2,mid_path_wait_loaded,midwait::vg::P9__SORT2__path_1,3,15.218,0.252,6.099477739502255,4.801284249432745,-1.493175,0.0,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,108,15.22,10.78,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,7,15.271,0.7,9.2562,2.684,2.295046,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,98,15.303,9.714,7.787600199945576,4.110862795601197,-0.023749,0.9000000349922253,0.25
AMR4,T08,2,mid_path_wait_loaded,midwait::vg::P9__SORT2__path_1,4,15.318,0.352,6.099477739502255,4.801284249432745,-1.493175,0.0,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,109,15.32,10.88,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,8,15.371,0.8,9.1898,2.759,2.295046,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,99,15.403,9.814,7.877600203444799,4.108882795524214,-0.023749,0.9000000349922253,0.25
AMR4,T08,2,mid_path_wait_loaded,midwait::vg::P9__SORT2__path_1,5,15.418,0.452,6.099477739502255,4.801284249432745,-1.493175,0.0,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,110,15.42,10.98,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,9,15.471,0.9,9.1234,2.834,2.295046,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,100,15.503,9.914,7.967600206944021,4.106902795447232,-0.023749,0.9000000349922253,0.25
AMR4,T08,2,mid_path_wait_loaded,midwait::vg::P9__SORT2__path_1,6,15.518,0.552,6.099477739502255,4.801284249432745,-1.493175,0.0,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,111,15.52,11.08,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,10,15.571,1.0,9.057,2.909,2.295046,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,101,15.603,10.014,8.057600210443244,4.104922795370248,-0.023749,0.9000000349922253,0.25
AMR4,T08,2,mid_path_wait_loaded,midwait::vg::P9__SORT2__path_1,7,15.618,0.652,6.099477739502255,4.801284249432745,-1.493175,0.0,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,112,15.62,11.18,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,11,15.671,1.1,8.9846,2.9746,2.397408,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,102,15.703,10.114,8.147600213942466,4.102937594865381,-0.023749,0.9000000349922253,0.25
AMR4,T08,2,mid_path_wait_loaded,midwait::vg::P9__SORT2__path_1,8,15.718,0.752,6.099477739502255,4.801284249432745,-1.493175,0.0,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,113,15.72,11.28,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,12,15.771,1.2,8.9122,3.0402,2.4997700000000003,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,103,15.803,10.214,8.23760021744169,4.100777594781399,-0.023749,0.9000000349922253,0.25
AMR4,T08,2,mid_path_wait_loaded,midwait::vg::P9__SORT2__path_1,9,15.818,0.852,6.099477739502255,4.801284249432745,-1.493175,0.0,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,114,15.82,11.38,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,13,15.871,1.3,8.8398,3.1058,2.602132,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,104,15.903,10.314,8.327600220940912,4.098617594697418,-0.023749,0.9000000349922253,0.25
AMR4,T08,2,mid_path_wait_loaded,midwait::vg::P9__SORT2__path_1,10,15.918,0.952,6.099477739502255,4.801284249432745,-1.493175,0.0,0.25
AMR3,T01,1,mid_path_wait_loaded,midwait::vg::P1__SORT1__path_1,115,15.92,11.48,9.253352307390555,1.3436582385843416,1.05165,0.0,0.25
AMR1,T03,2,transition,vg::SORT1__P5__path_1,14,15.971,1.4,8.7674,3.1714,2.704494,1.0,0.25
AMR2,T02,1,loaded,vg::P3__SORT2__path_1,105,16.003,10.414,8.417600224440134,4.096457594613437,-0.023749,0.9000000349922253,0.25
