amr_id,task_count,task_sequence,missing_transition_count,missing_loaded_path_count,estimated_finish_time,estimated_total_delay,total_energy_used,battery_end,energy_violation_count,assignment_method
AMR1,7,T06->T07->T16->T17->T20->T25->T19,0,0,91.367444,30.367444,79.218,10.782,0,m2_milp_goal_programming+mixed
AMR2,6,T02->T13->T18->T12->T24->T11,0,0,80.532667,28.532667,73.2756,11.7244,0,m2_milp_goal_programming+mixed
AMR3,6,T01->T08->T10->T23->T03->T09,0,0,97.240123,97.087901,80.4186,19.5814,0,m2_milp_goal_programming+mixed
AMR4,6,T04->T05->T14->T15->T21->T22,0,0,72.895354,1.895354,69.2266,10.7734,0,m2_milp_goal_programming+mixed
