amr_id,task_count,task_sequence,missing_transition_count,missing_loaded_path_count,estimated_finish_time,estimated_total_delay,total_energy_used,battery_end,energy_violation_count,assignment_method
AMR1,4,T03->T07->T10->T12,0,0,53.483444,0.0,46.467,43.533,0,m3_regret_insertion_ls+mixed
AMR2,4,T02->T05->T13->T09,0,0,59.722667,11.722667,55.6648,29.3352,0,m3_regret_insertion_ls+mixed
AMR3,4,T01->T08->T16->T06,0,0,59.425926,23.425926,49.3476,50.6524,0,m3_regret_insertion_ls+mixed
AMR4,4,T04->T11->T14->T15,0,0,48.784848,0.0,45.5006,34.4994,0,m3_regret_insertion_ls+mixed
