amr_id,task_count,task_sequence,missing_transition_count,missing_loaded_path_count,estimated_finish_time,estimated_total_delay,total_energy_used,battery_end,energy_violation_count,assignment_method
AMR1,4,T01->T08->T05->T15,0,0,51.133333,0.0,46.7616,43.2384,0,m3_regret_insertion_ls+mixed
AMR2,4,T02->T04->T07->T14,0,0,52.867444,0.0,47.6222,37.3778,0,m3_regret_insertion_ls+mixed
AMR3,3,T06->T09->T10,0,0,49.375432,0.0,41.2458,58.7542,0,m3_regret_insertion_ls+mixed
AMR4,4,T03->T13->T11->T12,0,0,53.90101,0.0,52.9756,27.0244,0,m3_regret_insertion_ls+mixed
