amr_id,task_count,task_sequence,missing_transition_count,missing_loaded_path_count,estimated_finish_time,estimated_total_delay,total_energy_used,battery_end,energy_violation_count,assignment_method
AMR1,4,T06->T03->T07->T09,0,0,57.805556,9.805556,51.7178,38.2822,0,m2_milp_goal_programming+mixed
AMR2,5,T02->T05->T08->T15->T17,0,0,66.682111,11.682111,60.3918,24.6082,0,m2_milp_goal_programming+mixed
AMR3,4,T01->T13->T14->T12,0,0,54.817037,0.0,45.8588,54.1412,0,m2_milp_goal_programming+mixed
AMR4,4,T04->T10->T11->T16,0,0,54.188889,0.0,49.9102,30.0898,0,m2_milp_goal_programming+mixed
