amr_id,task_count,task_sequence,missing_transition_count,missing_loaded_path_count,estimated_finish_time,estimated_total_delay,total_energy_used,battery_end,energy_violation_count,assignment_method
AMR1,5,T06->T07->T15->T17->T09,0,0,83.545667,35.545667,77.6996,12.3004,0,m3_regret_insertion_ls+mixed
AMR2,5,T02->T05->T10->T16->T14,0,0,80.114,27.114,72.7356,12.2644,0,m3_regret_insertion_ls+mixed
AMR3,5,T01->T03->T08->T12->T18,0,0,66.711852,12.711852,54.002,45.998,0,m3_regret_insertion_ls+mixed
AMR4,5,T04->T11->T13->T19->T20,0,0,70.974343,0.0,68.0542,11.9458,0,m3_regret_insertion_ls+mixed
