path_uid,from_node,to_node,path_id,sample_index,offset_time,x,y,theta,speed,footprint_radius
P7__P6__path_1,P7,P6,path_1,12,6.0,7.575,5.543,0.01818,1.0,0.25
P7__P6__path_1,P7,P6,path_1,13,6.406,7.98,5.55,0.01818,1.0,0.25
P7__P8__path_1,P7,P8,path_1,0,0.0,7.38,1.0,-1.063698,1.0,0.25
P7__P8__path_1,P7,P8,path_1,1,0.5,7.721,0.73,0.0,1.0,0.25
P7__P8__path_1,P7,P8,path_1,2,1.0,8.221,0.73,0.0,1.0,0.25
P7__P8__path_1,P7,P8,path_1,3,1.5,8.626,0.831,1.509146,1.0,0.25
P7__P8__path_1,P7,P8,path_1,4,2.0,8.657,1.33,1.509146,1.0,0.25
P7__P8__path_1,P7,P8,path_1,5,2.5,8.688,1.829,1.509146,1.0,0.25
P7__P8__path_1,P7,P8,path_1,6,3.0,8.719,2.328,1.509146,1.0,0.25
P7__P8__path_1,P7,P8,path_1,7,3.022,8.72,2.35,1.509146,1.0,0.25
P7__P9__path_1,P7,P9,path_1,0,0.0,7.38,1.0,2.047101,1.0,0.25
P7__P9__path_1,P7,P9,path_1,1,0.5,7.151,1.444,2.047101,1.0,0.25
P7__P9__path_1,P7,P9,path_1,2,1.0,6.922,1.889,2.047101,1.0,0.25
P7__P9__path_1,P7,P9,path_1,3,1.5,6.692,2.333,2.047101,1.0,0.25
P7__P9__path_1,P7,P9,path_1,4,2.0,6.459,2.775,2.064738,1.0,0.25
P7__P9__path_1,P7,P9,path_1,5,2.5,6.385,3.266,1.674032,1.0,0.25
P7__P9__path_1,P7,P9,path_1,6,3.0,6.333,3.763,1.674032,1.0,0.25
P7__P9__path_1,P7,P9,path_1,7,3.5,6.282,4.26,1.674032,1.0,0.25
P7__P9__path_1,P7,P9,path_1,8,4.0,6.23,4.758,1.674032,1.0,0.25
P7__P9__path_1,P7,P9,path_1,9,4.294,6.2,5.05,1.674032,1.0,0.25
P7__SORT1__path_1,P7,SORT1,path_1,0,0.0,7.38,1.0,-1.063698,1.0,0.25
P7__SORT1__path_1,P7,SORT1,path_1,1,0.5,7.721,0.73,0.0,1.0,0.25
P7__SORT1__path_1,P7,SORT1,path_1,2,1.0,8.221,0.73,0.0,1.0,0.25
P7__SORT1__path_1,P7,SORT1,path_1,3,1.5,8.682,0.81,0.915101,1.0,0.25
P7__SORT1__path_1,P7,SORT1,path_1,4,2.0,8.987,1.206,0.915101,1.0,0.25
P7__SORT1__path_1,P7,SORT1,path_1,5,2.5,9.291,1.603,0.915101,1.0,0.25
P7__SORT1__path_1,P7,SORT1,path_1,6,3.0,9.596,1.999,0.915101,1.0,0.25
P7__SORT1__path_1,P7,SORT1,path_1,7,3.203,9.72,2.16,0.915101,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,0,0.0,7.38,1.0,-1.063698,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,1,0.5,7.721,0.73,0.0,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,2,1.0,8.221,0.73,0.0,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,3,1.5,8.667,0.82,1.088058,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,4,2.0,8.899,1.262,1.088058,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,5,2.5,9.131,1.705,1.088058,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,6,3.0,9.363,2.148,1.088058,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,7,3.5,9.595,2.591,1.088058,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,8,4.0,9.827,3.034,1.088058,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,9,4.5,10.06,3.477,1.088058,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,10,5.0,10.292,3.92,1.088058,1.0,0.25
P7__SORT2__path_1,P7,SORT2,path_1,11,5.147,10.36,4.05,1.088058,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,0,0.0,7.38,1.0,-1.063698,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,1,0.5,7.721,0.73,0.0,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,2,1.0,8.221,0.73,0.0,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,3,1.5,8.715,0.766,0.359419,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,4,2.0,9.183,0.941,0.359419,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,5,2.5,9.651,1.117,0.359419,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,6,3.0,10.119,1.293,0.359419,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,7,3.5,10.587,1.469,0.359419,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,8,4.0,11.055,1.645,0.359419,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,9,4.5,11.523,1.821,0.359419,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,10,5.0,11.991,1.997,0.359419,1.0,0.25
P7__OUT1__path_1,P7,OUT1,path_1,11,5.01,12.0,2.0,0.359419,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,0,0.0,7.38,1.0,-1.063698,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,1,0.5,7.721,0.73,0.0,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,2,1.0,8.221,0.73,0.0,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,3,1.5,8.693,0.8,0.768858,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,4,2.0,9.052,1.148,0.768858,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,5,2.5,9.411,1.496,0.768858,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,6,3.0,9.771,1.843,0.768858,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,7,3.5,10.13,2.191,0.768858,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,8,4.0,10.489,2.539,0.768858,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,9,4.5,10.849,2.886,0.768858,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,10,5.0,11.208,3.234,0.768858,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,11,5.5,11.568,3.582,0.768858,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,12,6.0,11.927,3.929,0.768858,1.0,0.25
P7__OUT2__path_1,P7,OUT2,path_1,13,6.102,12.0,4.0,0.768858,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,0,0.0,7.38,1.0,-2.66324,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,1,0.5,6.936,0.77,-2.66324,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,2,1.0,6.483,0.571,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,3,1.5,5.986,0.519,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,4,2.0,5.488,0.467,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,5,2.5,4.991,0.416,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,6,3.0,4.494,0.364,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,7,3.5,3.996,0.312,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,8,4.0,3.499,0.26,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,9,4.5,3.002,0.208,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,10,5.0,2.504,0.157,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,11,5.5,2.007,0.105,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,12,6.0,1.51,0.053,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,13,6.5,1.012,0.001,-3.037837,1.0,0.25
P7__CHG1__path_1,P7,CHG1,path_1,14,6.513,1.0,0.0,-3.037837,1.0,0.25
P7__CHG2__path_1,P7,CHG2,path_1,0,0.0,7.38,1.0,-1.063698,1.0,0.25
P7__CHG2__path_1,P7,CHG2,path_1,1,0.5,7.701,0.645,-0.460923,1.0,0.25
P7__CHG2__path_1,P7,CHG2,path_1,2,1.0,8.149,0.423,-0.460923,1.0,0.25
P7__CHG2__path_1,P7,CHG2,path_1,3,1.5,8.597,0.2,-0.460923,1.0,0.25
P7__CHG2__path_1,P7,CHG2,path_1,4,1.95,9.0,0.0,-0.460923,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,0,0.0,8.72,2.35,-1.632446,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,1,0.5,8.689,1.851,-1.632446,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,2,1.0,8.658,1.352,-1.632446,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,3,1.5,8.628,0.853,-1.632446,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,4,2.0,8.244,0.702,-3.068552,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,5,2.5,7.745,0.666,-3.068552,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,6,3.0,7.247,0.63,-3.068552,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,7,3.5,6.748,0.593,-3.068552,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,8,4.0,6.249,0.573,-3.119374,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,9,4.5,5.749,0.562,-3.119374,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,10,5.0,5.249,0.551,-3.119374,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,11,5.5,4.749,0.54,-3.119374,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,12,6.0,4.249,0.53,3.141593,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,13,6.5,3.749,0.53,3.141593,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,14,7.0,3.249,0.53,3.141593,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,15,7.5,2.754,0.599,2.997096,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,16,8.0,2.259,0.671,2.997096,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,17,8.5,1.765,0.743,2.997096,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,18,9.0,1.27,0.815,2.997096,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,19,9.5,0.775,0.887,2.997096,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,20,10.0,0.28,0.959,2.997096,1.0,0.25
P8__IN1__path_1,P8,IN1,path_1,21,10.283,0.0,1.0,2.997096,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,0,0.0,8.72,2.35,1.718956,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,1,0.5,8.646,2.845,1.718956,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,2,1.0,8.352,3.199,2.55359,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,3,1.5,7.936,3.476,2.55359,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,4,2.0,7.483,3.662,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,5,2.5,6.991,3.75,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,6,3.0,6.498,3.838,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,7,3.5,6.006,3.926,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,8,4.0,5.514,4.014,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,9,4.5,5.022,4.102,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,10,5.0,4.53,4.19,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,11,5.5,4.037,4.278,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,12,6.0,3.545,4.366,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,13,6.5,3.053,4.454,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,14,7.0,2.561,4.542,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,15,7.5,2.069,4.63,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,16,8.0,1.576,4.718,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,17,8.5,1.084,4.806,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,18,9.0,0.592,4.894,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,19,9.5,0.1,4.982,2.964704,1.0,0.25
P8__IN2__path_1,P8,IN2,path_1,20,9.601,0.0,5.0,2.964704,1.0,0.25
P8__P1__path_1,P8,P1,path_1,0,0.0,8.72,2.35,-1.632446,1.0,0.25
P8__P1__path_1,P8,P1,path_1,1,0.5,8.689,1.851,-1.632446,1.0,0.25
P8__P1__path_1,P8,P1,path_1,2,1.0,8.658,1.352,-1.632446,1.0,0.25
P8__P1__path_1,P8,P1,path_1,3,1.5,8.628,0.853,-1.632446,1.0,0.25
P8__P1__path_1,P8,P1,path_1,4,2.0,8.244,0.702,-3.068552,1.0,0.25
P8__P1__path_1,P8,P1,path_1,5,2.5,7.745,0.666,-3.068552,1.0,0.25
P8__P1__path_1,P8,P1,path_1,6,3.0,7.247,0.63,-3.068552,1.0,0.25
P8__P1__path_1,P8,P1,path_1,7,3.5,6.748,0.593,-3.068552,1.0,0.25
P8__P1__path_1,P8,P1,path_1,8,4.0,6.249,0.573,-3.119374,1.0,0.25
P8__P1__path_1,P8,P1,path_1,9,4.5,5.749,0.562,-3.119374,1.0,0.25
P8__P1__path_1,P8,P1,path_1,10,5.0,5.249,0.551,-3.119374,1.0,0.25
P8__P1__path_1,P8,P1,path_1,11,5.5,4.749,0.54,-3.119374,1.0,0.25
P8__P1__path_1,P8,P1,path_1,12,6.0,4.249,0.53,3.141593,1.0,0.25
P8__P1__path_1,P8,P1,path_1,13,6.5,3.749,0.53,3.141593,1.0,0.25
P8__P1__path_1,P8,P1,path_1,14,7.0,3.249,0.53,3.141593,1.0,0.25
P8__P1__path_1,P8,P1,path_1,15,7.453,3.12,0.95,3.141593,1.0,0.25
P8__P2__path_1,P8,P2,path_1,0,0.0,8.72,2.35,1.718956,1.0,0.25
P8__P2__path_1,P8,P2,path_1,1,0.5,8.646,2.845,1.718956,1.0,0.25
P8__P2__path_1,P8,P2,path_1,2,1.0,8.352,3.199,2.55359,1.0,0.25
P8__P2__path_1,P8,P2,path_1,3,1.5,7.936,3.476,2.55359,1.0,0.25
P8__P2__path_1,P8,P2,path_1,4,2.0,7.482,3.654,2.999696,1.0,0.25
P8__P2__path_1,P8,P2,path_1,5,2.5,6.987,3.725,2.999696,1.0,0.25
P8__P2__path_1,P8,P2,path_1,6,3.0,6.492,3.795,2.999696,1.0,0.25
P8__P2__path_1,P8,P2,path_1,7,3.5,5.993,3.82,3.141593,1.0,0.25
P8__P2__path_1,P8,P2,path_1,8,4.0,5.493,3.82,3.141593,1.0,0.25
P8__P2__path_1,P8,P2,path_1,9,4.5,5.015,3.787,-1.998448,1.0,0.25
P8__P2__path_1,P8,P2,path_1,10,5.0,4.807,3.332,-1.998448,1.0,0.25
P8__P2__path_1,P8,P2,path_1,11,5.5,4.6,2.877,-1.998448,1.0,0.25
P8__P2__path_1,P8,P2,path_1,12,6.0,4.393,2.422,-1.998448,1.0,0.25
P8__P2__path_1,P8,P2,path_1,13,6.079,4.36,2.35,-1.998448,1.0,0.25
P8__P3__path_1,P8,P3,path_1,0,0.0,8.72,2.35,1.718956,1.0,0.25
P8__P3__path_1,P8,P3,path_1,1,0.5,8.646,2.845,1.718956,1.0,0.25
P8__P3__path_1,P8,P3,path_1,2,1.0,8.352,3.199,2.55359,1.0,0.25
P8__P3__path_1,P8,P3,path_1,3,1.5,7.936,3.476,2.55359,1.0,0.25
P8__P3__path_1,P8,P3,path_1,4,2.0,7.484,3.669,2.9363,1.0,0.25
P8__P3__path_1,P8,P3,path_1,5,2.5,6.995,3.771,2.9363,1.0,0.25
P8__P3__path_1,P8,P3,path_1,6,3.0,6.505,3.873,2.9363,1.0,0.25
P8__P3__path_1,P8,P3,path_1,7,3.5,6.016,3.975,2.9363,1.0,0.25
P8__P3__path_1,P8,P3,path_1,8,4.0,5.526,4.077,2.9363,1.0,0.25
P8__P3__path_1,P8,P3,path_1,9,4.5,5.037,4.179,2.9363,1.0,0.25
P8__P3__path_1,P8,P3,path_1,10,5.0,4.547,4.281,2.9363,1.0,0.25
P8__P3__path_1,P8,P3,path_1,11,5.5,4.058,4.383,2.9363,1.0,0.25
P8__P3__path_1,P8,P3,path_1,12,6.0,3.794,4.695,1.704147,1.0,0.25
P8__P3__path_1,P8,P3,path_1,13,6.5,3.728,5.191,1.704147,1.0,0.25
P8__P3__path_1,P8,P3,path_1,14,6.56,3.72,5.25,1.704147,1.0,0.25
P8__P4__path_1,P8,P4,path_1,0,0.0,8.72,2.35,-1.632446,1.0,0.25
P8__P4__path_1,P8,P4,path_1,1,0.5,8.689,1.851,-1.632446,1.0,0.25
P8__P4__path_1,P8,P4,path_1,2,1.0,8.658,1.352,-1.632446,1.0,0.25
P8__P4__path_1,P8,P4,path_1,3,1.5,8.628,0.853,-1.632446,1.0,0.25
P8__P4__path_1,P8,P4,path_1,4,2.0,8.244,0.702,-3.068552,1.0,0.25
P8__P4__path_1,P8,P4,path_1,5,2.5,7.745,0.666,-3.068552,1.0,0.25
P8__P4__path_1,P8,P4,path_1,6,3.0,7.247,0.63,-3.068552,1.0,0.25
P8__P4__path_1,P8,P4,path_1,7,3.5,6.748,0.593,-3.068552,1.0,0.25
P8__P4__path_1,P8,P4,path_1,8,4.0,6.249,0.58,3.141593,1.0,0.25
P8__P4__path_1,P8,P4,path_1,9,4.5,5.749,0.58,3.141593,1.0,0.25
P8__P4__path_1,P8,P4,path_1,10,5.0,5.249,0.58,3.141593,1.0,0.25
P8__P4__path_1,P8,P4,path_1,11,5.5,5.12,1.049,1.800439,1.0,0.25
P8__P4__path_1,P8,P4,path_1,12,5.809,5.05,1.35,1.800439,1.0,0.25
P8__P5__path_1,P8,P5,path_1,0,0.0,8.72,2.35,1.718956,1.0,0.25
P8__P5__path_1,P8,P5,path_1,1,0.5,8.646,2.845,1.718956,1.0,0.25
P8__P5__path_1,P8,P5,path_1,2,1.0,8.352,3.199,2.55359,1.0,0.25
P8__P5__path_1,P8,P5,path_1,3,1.5,7.936,3.476,2.55359,1.0,0.25
P8__P5__path_1,P8,P5,path_1,4,2.0,7.485,3.674,2.916881,1.0,0.25
P8__P5__path_1,P8,P5,path_1,5,2.5,6.998,3.785,2.916881,1.0,0.25
P8__P5__path_1,P8,P5,path_1,6,3.0,6.51,3.897,2.916881,1.0,0.25
P8__P5__path_1,P8,P5,path_1,7,3.5,6.023,4.008,2.916881,1.0,0.25
P8__P5__path_1,P8,P5,path_1,8,3.913,5.62,4.1,2.916881,1.0,0.25
P8__P6__path_1,P8,P6,path_1,0,0.0,8.72,2.35,1.718956,1.0,0.25
P8__P6__path_1,P8,P6,path_1,1,0.5,8.646,2.845,1.718956,1.0,0.25
P8__P6__path_1,P8,P6,path_1,2,1.0,8.545,3.334,1.806341,1.0,0.25
P8__P6__path_1,P8,P6,path_1,3,1.5,8.428,3.82,1.806341,1.0,0.25
P8__P6__path_1,P8,P6,path_1,4,2.0,8.311,4.306,1.806341,1.0,0.25
P8__P6__path_1,P8,P6,path_1,5,2.5,8.195,4.792,1.806341,1.0,0.25
P8__P6__path_1,P8,P6,path_1,6,3.0,8.078,5.278,1.806341,1.0,0.25
P8__P6__path_1,P8,P6,path_1,7,3.298,7.98,5.55,1.806341,1.0,0.25
P8__P7__path_1,P8,P7,path_1,0,0.0,8.72,2.35,-1.632446,1.0,0.25
P8__P7__path_1,P8,P7,path_1,1,0.5,8.689,1.851,-1.632446,1.0,0.25
P8__P7__path_1,P8,P7,path_1,2,1.0,8.658,1.352,-1.632446,1.0,0.25
P8__P7__path_1,P8,P7,path_1,3,1.5,8.628,0.853,-1.632446,1.0,0.25
P8__P7__path_1,P8,P7,path_1,4,2.0,8.243,0.73,3.141593,1.0,0.25
P8__P7__path_1,P8,P7,path_1,5,2.5,7.743,0.73,3.141593,1.0,0.25
P8__P7__path_1,P8,P7,path_1,6,3.0,7.391,0.981,2.077895,1.0,0.25
P8__P7__path_1,P8,P7,path_1,7,3.022,7.38,1.0,2.077895,1.0,0.25
P8__P9__path_1,P8,P9,path_1,0,0.0,8.72,2.35,1.718956,1.0,0.25
P8__P9__path_1,P8,P9,path_1,1,0.5,8.646,2.845,1.718956,1.0,0.25
P8__P9__path_1,P8,P9,path_1,2,1.0,8.352,3.199,2.55359,1.0,0.25
P8__P9__path_1,P8,P9,path_1,3,1.5,7.936,3.476,2.55359,1.0,0.25
P8__P9__path_1,P8,P9,path_1,4,2.0,7.505,3.73,2.669349,1.0,0.25
P8__P9__path_1,P8,P9,path_1,5,2.5,7.06,3.957,2.669349,1.0,0.25
P8__P9__path_1,P8,P9,path_1,6,3.0,6.615,4.184,2.669349,1.0,0.25
P8__P9__path_1,P8,P9,path_1,7,3.5,6.298,4.507,1.749427,1.0,0.25
P8__P9__path_1,P8,P9,path_1,8,4.0,6.209,4.999,1.749427,1.0,0.25
P8__P9__path_1,P8,P9,path_1,9,4.052,6.2,5.05,1.749427,1.0,0.25
P8__SORT1__path_1,P8,SORT1,path_1,0,0.0,8.72,2.35,-0.187762,1.0,0.25
P8__SORT1__path_1,P8,SORT1,path_1,1,0.5,9.211,2.257,-0.187762,1.0,0.25
P8__SORT1__path_1,P8,SORT1,path_1,2,1.0,9.702,2.163,-0.187762,1.0,0.25
P8__SORT1__path_1,P8,SORT1,path_1,3,1.018,9.72,2.16,-0.187762,1.0,0.25
P8__SORT2__path_1,P8,SORT2,path_1,0,0.0,8.72,2.35,0.80336,1.0,0.25
P8__SORT2__path_1,P8,SORT2,path_1,1,0.5,9.067,2.71,0.80336,1.0,0.25
P8__SORT2__path_1,P8,SORT2,path_1,2,1.0,9.414,3.07,0.80336,1.0,0.25
P8__SORT2__path_1,P8,SORT2,path_1,3,1.5,9.761,3.43,0.80336,1.0,0.25
P8__SORT2__path_1,P8,SORT2,path_1,4,2.0,10.109,3.789,0.80336,1.0,0.25
P8__SORT2__path_1,P8,SORT2,path_1,5,2.362,10.36,4.05,0.80336,1.0,0.25
P8__OUT1__path_1,P8,OUT1,path_1,0,0.0,8.72,2.35,-0.106305,1.0,0.25
P8__OUT1__path_1,P8,OUT1,path_1,1,0.5,9.217,2.297,-0.106305,1.0,0.25
P8__OUT1__path_1,P8,OUT1,path_1,2,1.0,9.714,2.244,-0.106305,1.0,0.25
P8__OUT1__path_1,P8,OUT1,path_1,3,1.5,10.212,2.191,-0.106305,1.0,0.25
P8__OUT1__path_1,P8,OUT1,path_1,4,2.0,10.709,2.138,-0.106305,1.0,0.25
P8__OUT1__path_1,P8,OUT1,path_1,5,2.5,11.206,2.085,-0.106305,1.0,0.25
P8__OUT1__path_1,P8,OUT1,path_1,6,3.0,11.703,2.032,-0.106305,1.0,0.25
P8__OUT1__path_1,P8,OUT1,path_1,7,3.299,12.0,2.0,-0.106305,1.0,0.25
P8__OUT2__path_1,P8,OUT2,path_1,0,0.0,8.72,2.35,0.466084,1.0,0.25
P8__OUT2__path_1,P8,OUT2,path_1,1,0.5,9.167,2.575,0.466084,1.0,0.25
P8__OUT2__path_1,P8,OUT2,path_1,2,1.0,9.613,2.799,0.466084,1.0,0.25
P8__OUT2__path_1,P8,OUT2,path_1,3,1.5,10.06,3.024,0.466084,1.0,0.25
P8__OUT2__path_1,P8,OUT2,path_1,4,2.0,10.507,3.249,0.466084,1.0,0.25
P8__OUT2__path_1,P8,OUT2,path_1,5,2.5,10.953,3.473,0.466084,1.0,0.25
P8__OUT2__path_1,P8,OUT2,path_1,6,3.0,11.4,3.698,0.466084,1.0,0.25
P8__OUT2__path_1,P8,OUT2,path_1,7,3.5,11.847,3.923,0.466084,1.0,0.25
P8__OUT2__path_1,P8,OUT2,path_1,8,3.672,12.0,4.0,0.466084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,0,0.0,8.72,2.35,-1.632446,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,1,0.5,8.689,1.851,-1.632446,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,2,1.0,8.658,1.352,-1.632446,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,3,1.5,8.628,0.853,-1.632446,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,4,2.0,8.245,0.694,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,5,2.5,7.747,0.646,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,6,3.0,7.249,0.599,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,7,3.5,6.752,0.551,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,8,4.0,6.254,0.503,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,9,4.5,5.756,0.456,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,10,5.0,5.258,0.408,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,11,5.5,4.761,0.36,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,12,6.0,4.263,0.313,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,13,6.5,3.765,0.265,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,14,7.0,3.268,0.217,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,15,7.5,2.77,0.17,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,16,8.0,2.272,0.122,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,17,8.5,1.774,0.074,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,18,9.0,1.277,0.027,-3.046084,1.0,0.25
P8__CHG1__path_1,P8,CHG1,path_1,19,9.278,1.0,0.0,-3.046084,1.0,0.25
P8__CHG2__path_1,P8,CHG2,path_1,0,0.0,8.72,2.35,-1.452206,1.0,0.25
P8__CHG2__path_1,P8,CHG2,path_1,1,0.5,8.779,1.854,-1.452206,1.0,0.25
P8__CHG2__path_1,P8,CHG2,path_1,2,1.0,8.838,1.357,-1.452206,1.0,0.25
P8__CHG2__path_1,P8,CHG2,path_1,3,1.5,8.897,0.861,-1.452206,1.0,0.25
P8__CHG2__path_1,P8,CHG2,path_1,4,2.0,8.957,0.364,-1.452206,1.0,0.25
P8__CHG2__path_1,P8,CHG2,path_1,5,2.367,9.0,0.0,-1.452206,1.0,0.25
P9__IN1__path_1,P9,IN1,path_1,0,0.0,6.2,5.05,-2.527823,1.0,0.25
P9__IN1__path_1,P9,IN1,path_1,1,0.5,5.791,4.762,-2.527823,1.0,0.25
P9__IN1__path_1,P9,IN1,path_1,2,1.0,5.383,4.474,-2.527823,1.0,0.25
P9__IN1__path_1,P9,IN1,path_1,3,1.5,4.964,4.201,-2.568926,1.0,0.25
P9__IN1__path_1,P9,IN1,path_1,4,2.0,4.544,3.93,-2.568926,1.0,0.25
P9__IN1__path_1,P9,IN1,path_1,5,2.5,4.124,3.659,-2.568926,1.0,0.25
P9__IN1__path_1,P9,IN1,path_1,6,3.0,3.703,3.388,-2.568926,1.0,0.25
